Fechas,Angostura,Arenal,Balsa Inferior,Boca de Pozo,Cachí,Cariblanco,Chucás,Cote,Cubujuquí,Dengo,Doña Julia,Echandi,El Angel,Garita,Intercambio Norte,Intercambio Sur,Las Pailas II,Los Negros,Los Negros II,Los Santos,MOVASA,Matamoros,Miravalles I,Miravalles II,Miravalles III,Miravalles V,Parque Solar Miravalles,Peñas Blancas,Pirrís,Pocosol,Reventazón,Río Macho,Sandillal,Tejona,Torito,Toro I,Toro II,Toro III,Valle Central,Ventanas,Ventanas-Garita
2022-07-01 00:00:00.0,85.02,29.0015,5.90584,0.0,22.778,41.6895,0.0,6.3335,7.0037,39.041,16.83548,4.064,0.0,19.65825,-228.12064,1.335406,50.61625,5.494143,28.210705,9.1073,1.321753,3.42342,45.824,45.701,17.44462,0.0,0.0,0.0,25.3375,25.0554,92.24528,73.20825,0.0,4.07312,28.63319,13.9375,25.54888,20.03328,6.2594,1.8146,71.92698
2022-07-01 01:00:00.0,58.184,29.024,5.88999,0.0,0.0,41.6815,0.0,6.3309,11.7537,39.00037,12.91982,4.0555,0.0,19.65725,-225.71063,0.627174,50.59775,5.495683,28.204991,8.715,6.516223,3.42874,45.568,45.526,17.43856,0.0,0.0,0.0,31.418,25.0566,92.19422,72.84387,0.0,4.09213,20.32727,13.93825,25.567,19.99171,4.3609,0.7185,70.43004
2022-07-01 02:00:00.0,46.372,29.0275,5.887006,0.0,0.0,41.6975,0.0,6.3304,14.0608,39.00563,12.73214,4.057,0.0,19.66225,-224.685839,21.594738,50.63125,5.499447,28.210247,6.9907,9.115825,3.36282,45.568,45.569,17.45125,0.0,0.0,0.0,30.134,25.0575,53.02219,81.874,0.0,3.86862,16.65791,13.93725,32.69025,24.538,4.2829,0.0297,70.44616
2022-07-01 03:00:00.0,46.792,29.033,5.890915,0.0,0.0,41.6815,0.0,6.3309,14.5939,39.00225,12.7295,4.054,0.0,19.66775,-223.97308,22.406207,50.6635,5.503743,28.214218,4.0,7.141964,3.35044,45.824,45.67,17.47163,0.0,0.0,0.0,45.207,25.0661,60.33925,89.70463,0.0,3.25438,16.84963,13.9385,41.51487,31.08953,1.2782,0.2413,70.49211
2022-07-01 04:00:00.0,49.064,29.02175,5.884697,0.0,0.0,41.7025,0.0,6.3276,14.0047,41.4055,12.73055,4.0615,0.0,19.67,-222.230959,21.877699,50.64875,5.50271,28.202784,1.3132,5.575179,3.34373,45.568,45.684,17.50856,0.0,0.0,0.0,62.491,25.054,68.42812,108.80312,0.0,3.63712,17.76104,13.93875,51.80625,38.15858,1.4616,2.2192,70.3642
2022-07-01 05:00:00.0,90.61,30.148,5.9104,0.0,0.0,39.7375,13.420676,6.33,18.5244,40.92412,15.10815,4.0715,0.0,19.671,-227.558767,0.646467,50.60275,5.501768,28.203292,1.5767,2.671611,3.39868,45.824,45.681,17.46988,0.0,0.0,0.0,94.6385,25.0605,57.5805,95.30663,0.0,3.94888,29.61666,13.938,41.52763,31.10129,5.5732,1.3507,70.33592
2022-07-01 06:00:00.0,93.044,30.3005,5.985363,0.0,0.0,37.1475,50.223091,6.3287,22.3995,41.3595,16.94399,4.0745,0.0,19.67775,-179.971171,-1.459165,50.5335,5.507314,28.208772,2.4248,2.244061,4.06707,45.824,45.771,17.46956,0.0,0.0,0.0,96.4075,25.0551,61.85925,97.32762,0.0,3.2685,31.45836,13.94075,40.62475,31.34089,1.9563,3.3258,70.37683
2022-07-01 07:00:00.0,101.798,31.0585,5.79508,0.0,5.5465,59.7845,50.172132,4.4564,22.3924,41.85475,16.9624,4.067,0.0,19.67725,-224.249173,-0.413581,50.56075,5.511951,28.217203,1.4839,4.481529,4.05329,45.568,45.64,17.44294,0.0,0.009,0.0,138.2705,25.057,68.00438,132.923,0.0,2.89687,35.03941,18.798,52.86925,39.86446,7.0286,7.658,74.29174
2022-07-01 08:00:00.0,97.912,30.5575,6.661618,0.0,29.666,68.44,49.934838,0.7582,22.3959,40.57788,16.97051,4.073,0.0,19.676,-213.964742,-1.85601,50.53175,5.509212,28.206812,2.7567,8.420311,3.8554,45.824,45.54,17.36281,0.0,0.042,0.0,139.445,25.0549,62.27031,122.32975,0.0,3.70413,33.48703,26.2335,65.411,46.10446,12.5619,7.6776,81.21637
2022-07-01 09:00:00.0,109.654,32.6025,5.991667,0.0,33.959,79.6565,50.408187,6.3296,22.3847,45.64175,16.95724,4.1045,0.0,19.676,-220.231966,0.703321,50.4895,5.512674,28.211613,4.9335,6.454697,3.84024,45.312,45.502,17.37975,0.0,0.0485,0.0,139.4695,25.0518,78.33875,124.01438,0.0,4.18987,37.94299,26.236,65.53037,46.16461,13.7436,7.6787,81.17294
2022-07-01 10:00:00.0,135.32,32.72825,5.988673,0.0,36.2165,81.013,50.15155,6.3293,22.4015,44.189,16.95371,4.086,0.0,19.6795,-234.3065,-0.069826,50.50275,5.51588,28.206181,0.8359,5.60021,4.07893,45.568,45.375,17.38681,0.0,0.0595,0.0,139.464,25.057,116.17175,124.26762,0.0,3.08013,47.29079,26.2345,65.4535,45.35238,10.116,7.6905,80.53406
2022-07-01 11:00:00.0,166.08,39.0885,5.990712,0.0,57.2815,80.9785,50.113543,6.3319,22.3989,48.03137,16.9546,4.0675,0.0,19.682,-235.798068,-1.879555,50.464,5.513318,28.206279,0.0,3.992317,3.8698,45.568,45.389,17.40938,0.0,0.009,0.0,139.4875,25.0577,142.90319,137.74,0.0,2.51725,52.32665,26.23375,65.49513,45.14606,4.198,7.5689,80.55116
2022-07-01 12:00:00.0,161.936,30.83375,5.989165,0.0,70.485,80.9105,50.427589,6.3292,22.4043,44.04063,16.95302,4.0555,0.0,19.68025,-240.978376,0.139684,50.494,5.509084,28.202065,0.0,5.61919,4.24744,45.568,45.389,17.425,0.0,0.0,0.0,139.4635,25.0563,135.80425,123.44925,0.0,3.0675,52.37691,26.23425,65.48737,45.1226,0.7574,7.4641,80.5205
2022-07-01 13:00:00.0,154.488,29.867,5.990155,0.0,61.0005,80.8085,50.609083,6.3269,22.4009,40.08887,16.94561,4.052,0.0,19.6775,-236.103824,-2.629496,50.5305,5.510492,28.212854,0.0,4.313094,3.37276,45.568,45.422,17.43525,0.0,0.0,0.0,139.3215,25.0619,139.03531,117.22675,0.0,3.73512,52.22671,26.23625,65.49288,45.19243,0.0015,7.4246,80.48074
2022-07-01 14:00:00.0,140.648,28.88025,5.405997,0.0,53.946,80.696,50.401963,6.3255,22.3959,39.40963,16.93584,4.0505,0.0,19.67625,-239.466697,3.696751,50.506,5.50923,28.199692,0.0,3.333966,3.45297,45.824,45.637,17.52362,0.0,0.0,0.0,139.2105,25.0563,144.749,119.2115,0.0,2.42275,50.74147,26.23225,65.44362,45.16363,0.0,7.403,80.28769
2022-07-01 15:00:00.0,140.496,28.75,5.978525,0.0,52.0295,80.589,50.647707,6.3251,22.3994,39.22012,16.93934,4.064,0.0,19.67125,-236.175937,0.348498,50.532,5.511788,28.197167,0.0,3.730294,3.75895,45.568,45.479,17.5085,0.0,0.0,0.0,139.236,25.0548,145.66519,119.767,0.0,2.70725,50.48063,26.229,65.2875,44.97919,0.0444,7.3898,80.13125
2022-07-01 16:00:00.0,136.91,28.7455,5.979504,0.0,51.3275,80.4875,50.435147,6.325,22.4024,39.20188,16.94148,4.0775,0.0,19.6685,-239.703648,0.614808,50.45675,5.50828,28.197879,0.0,2.775451,4.07577,45.824,45.46,17.50875,0.0,0.0,0.0,139.212,25.0519,132.81775,116.347,0.0,1.51213,49.08425,26.22925,65.34075,45.09953,0.0,7.3778,80.13038
2022-07-01 17:00:00.0,128.7,28.749,5.984626,0.0,52.0785,66.366,50.274437,6.3265,22.3992,39.21425,16.95549,4.07,0.0,19.66875,-235.880304,-1.74155,50.50725,5.492691,28.20234,0.075,2.169013,3.65353,45.824,45.546,17.47963,0.0,0.0,0.0,119.1715,25.0703,136.497,118.30575,0.0,2.88862,45.65586,26.228,65.43613,45.105,0.0,7.3635,80.15156
2022-07-01 18:00:00.0,140.354,28.74925,5.984671,0.0,61.461,65.293,50.91528,6.3287,22.2377,40.60125,16.96574,4.0735,0.0,19.67725,-226.619642,-5.769123,50.54675,5.491287,28.197886,0.2613,0.417594,3.93135,45.568,45.422,17.452,0.0,0.0,0.0,133.3835,25.0438,177.14919,136.4595,0.0,0.7425,49.64679,26.23425,65.40462,45.10278,0.0,7.3621,80.14431
2022-07-01 19:00:00.0,147.718,28.825,5.986825,0.0,63.937,68.715,51.039164,6.325,22.0993,41.17362,16.96758,4.075,0.0,19.6765,-231.621574,-5.679174,50.59175,5.483748,28.208752,0.2329,0.209896,3.7041,45.568,45.383,17.437,0.0,0.0,0.0,139.54,25.063,167.15956,140.03693,0.0,0.1115,52.02321,26.2335,65.4625,45.12684,0.4475,7.3591,80.22731
2022-07-01 20:00:00.0,136.718,29.48575,5.987805,0.0,58.8595,64.892,50.704448,6.3253,22.0986,40.464,16.96759,4.0615,0.0,19.67475,-234.052398,-4.873148,50.5825,5.481089,28.206999,0.5596,0.011087,3.19854,45.568,45.42899,17.418,0.0,0.0,0.0,136.3835,25.0678,142.51294,139.89077,0.0,0.04163,49.04984,26.228,65.45825,45.11288,1.8145,7.3529,80.23357
2022-07-01 21:00:00.0,126.072,29.58425,3.065119,0.0,53.377,61.995,50.6572,6.325,22.1015,40.30763,16.96769,4.055,0.0,19.6755,-236.328119,-1.457478,50.5595,5.480632,28.189204,0.5986,0.000308,3.17819,45.824,45.38805,17.36925,0.0,0.0,0.0,88.946,25.0606,133.18343,134.38339,0.0,0.0,45.01741,26.22475,65.48925,45.13903,1.6804,7.5593,80.29968
2022-07-01 22:00:00.0,91.258,30.17,0.0,0.0,58.736,80.214,3.391474,6.3252,22.1023,42.08612,16.97247,3.2645,0.0,19.671,-225.446367,0.301989,50.5185,5.47865,28.212064,0.3142,0.0,3.48324,45.568,45.50786,17.34037,0.0,0.0,0.0,117.063,25.0305,104.65582,130.95212,0.0,0.0,30.91259,26.22475,65.4615,45.12757,1.9302,7.6398,80.31332
2022-07-01 23:00:00.0,79.854,31.1115,0.0,0.0,57.2545,80.4055,0.0,6.3292,22.1037,41.885,16.97777,1.8065,0.0,19.66925,-228.708759,1.035435,50.494,5.481615,28.198923,0.6547,0.0,3.68599,45.312,45.45148,17.26388,0.0,0.0,0.0,89.83379,25.0151,93.42468,116.30607,0.0,0.0,26.70536,26.22125,65.2615,45.08318,1.1487,7.6043,80.24787
2022-07-02 00:00:00.0,4.016,31.7705,0.0,0.0,60.917,60.281,0.0,6.3265,22.1008,45.12138,16.98,0.9825,0.0,19.66525,-207.02217,5.450695,50.649,5.471714,19.95503,0.3544,0.0,3.76237,45.312,45.13007,16.89975,0.0,0.0,0.0,116.19823,25.0178,95.57725,109.62111,0.0,0.0,2.23491,26.21775,57.71325,40.30412,0.5426,7.6223,80.32425
2022-07-02 01:00:00.0,0.0,31.5155,0.0,0.0,59.2875,42.078,0.0,6.324,22.0995,43.68587,16.97898,0.099,0.0,19.66425,-195.712351,6.92222,50.685,5.473109,0.0,0.1705,0.0,3.73787,45.056,45.26164,17.00912,0.0,0.0,0.0,112.08945,25.0271,63.21569,112.61128,0.0,0.0,0.0,26.2185,51.48075,36.73783,0.646,7.6434,80.45769
2022-07-02 02:00:00.0,0.0,31.331,0.0,0.0,63.6425,42.072,0.0,6.3244,22.1004,44.20525,16.97813,0.0,0.0,19.658,-200.242664,-2.691573,50.669,5.447383,0.0,0.0362,0.0,3.59445,45.312,45.26297,11.3165,0.0,0.0,0.0,100.97019,19.0996,53.80981,107.07446,0.0,0.0,0.0,26.2175,54.82375,39.15753,0.2259,7.6225,80.21431
2022-07-02 03:00:00.0,0.0,35.3815,0.0,0.0,70.507,42.059,0.0,6.3285,22.0985,48.1555,16.97654,0.0,0.0,19.65525,-210.398029,-1.029471,50.5835,5.426146,0.0,0.1906,1.1e-05,3.5826,45.056,45.33169,17.24463,0.0,0.0,0.0,107.94059,7.7843,55.00482,96.71975,0.0,0.0,0.0,26.216,60.487,42.48315,0.334,7.6033,80.2985
2022-07-02 04:00:00.0,0.0,33.7095,0.0,0.0,69.634,42.068,0.0,5.1514,22.0955,47.0515,16.97418,0.0,0.0,19.658,-200.562041,-1.067005,50.4285,5.406613,0.0,0.0161,0.000318,3.56309,45.312,45.21225,17.27187,0.0,0.0,0.0,104.12084,7.8206,54.00443,97.36007,0.0,0.0,0.0,26.219,58.25125,41.00258,0.2845,7.5943,80.25075
2022-07-02 05:00:00.0,0.0,30.2255,0.0,0.0,64.7565,42.032,7.533706,0.0,22.1058,44.903,16.97154,0.0,0.0,19.664,-195.799494,3.925467,50.446,5.41604,0.0,0.2774,0.000436,3.54317,45.312,45.28194,17.244,0.0,0.0,0.0,118.79588,7.8267,62.89875,113.30543,0.0,0.0,0.0,26.213,40.57575,28.91449,0.1086,7.5855,80.0545
2022-07-02 06:00:00.0,0.0,30.68,0.009924,0.0,38.8955,52.8465,50.934024,0.0,22.3984,41.728,16.96562,0.0,0.0,19.674,-116.258365,12.853662,50.4795,5.427629,0.0,0.0154,0.000442,3.79651,45.568,45.48256,17.35688,0.0,0.0,0.0,103.65797,7.8148,68.33007,133.65621,0.0,0.0,0.0,26.2235,40.7025,29.37489,0.0,7.5845,80.33438
2022-07-02 07:00:00.0,42.208,34.3985,4.789883,0.0,74.0435,80.633,50.848916,0.0,22.3928,44.7865,16.94838,0.0,0.0,19.67825,-151.516126,18.575724,50.6485,5.450075,0.0,0.0,0.000323,4.06045,45.824,45.64319,17.39337,0.0,0.0,0.0,84.2509,7.8117,75.08306,139.39435,0.0,0.0,14.76786,26.2265,60.1985,42.2882,0.0416,7.5857,80.08662
2022-07-02 08:00:00.0,98.492,33.283,5.994702,0.0,113.3515,80.241,50.838685,0.0,22.3968,48.10075,16.93546,0.0,0.0,19.6755,-234.986808,9.513776,50.674,5.454684,10.01002,0.0,0.000483,4.06553,45.568,45.69181,17.42988,0.0,0.0,0.0,91.67285,7.8137,147.37106,126.59469,0.0,0.0,33.84179,26.233,65.855,45.3424,0.0,7.5829,80.3445
2022-07-02 09:00:00.0,119.088,36.4595,5.987762,0.0,114.699,80.2265,50.747734,0.0,22.3956,49.0425,16.92121,0.0,0.0,19.6705,-237.690783,12.287243,50.6765,5.454891,19.706852,0.0,0.000532,4.08589,45.824,45.63988,17.40362,0.0,0.0,0.0,89.87122,5.0651,202.29563,122.2394,0.0,0.0,41.08729,26.2285,65.787,45.90003,0.0,7.576,80.26475
2022-07-02 10:00:00.0,132.168,33.324,5.983854,0.0,114.7255,80.2155,50.993171,0.0,22.3066,43.383,16.90848,0.0,0.0,19.6725,-238.445572,12.549595,50.535,5.462333,20.049731,0.0,0.000578,4.0505,45.312,45.39743,17.34175,0.0,0.0,0.0,105.50615,12.8477,215.94493,119.77981,0.0,0.0,43.98724,26.23,65.82,46.1087,0.0,7.5586,80.24575
2022-07-02 11:00:00.0,178.854,37.2885,5.987995,0.0,114.78318,80.1265,50.757711,5.0989,22.2413,48.76975,16.90092,0.0005,0.0,19.67525,-235.390089,10.523336,50.4795,5.471422,28.214579,0.0,0.000654,4.18374,45.568,45.38194,17.29575,0.0,0.0,0.0,106.50288,25.0005,197.6225,116.22716,0.0,0.0,52.52237,26.23,65.83975,46.10583,0.0487,7.5317,80.29788
2022-07-02 12:00:00.0,178.49,34.264,5.978868,0.0,114.61459,80.07814,50.77651,6.3374,22.1974,46.27425,16.89016,0.4935,0.0,19.6785,-234.614847,6.757443,50.4525,5.480281,28.196026,0.0,0.000652,4.20268,45.056,45.23294,17.21,0.0,0.0,0.0,94.774,25.0187,225.26194,115.77072,0.0,0.0,52.47373,26.2295,65.7885,46.10366,0.0207,7.5269,80.21125
2022-07-02 13:00:00.0,164.638,29.797,5.988733,0.0,114.74874,59.92413,50.678531,6.3361,22.1762,41.7355,16.88146,2.764,0.0,19.67875,-239.211044,9.425559,50.3535,5.4977,28.213219,0.0,0.000553,4.19199,45.312,45.16106,17.22238,0.0,0.0005,0.0,70.27606,25.0227,232.39938,95.85456,0.0,0.0,52.50937,26.23,65.87075,46.09546,0.2881,7.5446,80.30875
2022-07-02 14:00:00.0,122.054,28.8085,5.986943,0.0,114.11024,59.55768,50.604297,6.338,22.0353,39.20625,16.86027,3.0005,0.0,19.67625,-234.214382,9.088428,50.3765,5.498567,28.20325,0.0,0.000567,4.17719,45.056,45.16231,17.2515,0.0,0.0005,0.0,66.05513,25.0375,209.1863,113.00469,0.0,0.0,41.76081,26.2285,65.84575,46.21732,0.1539,7.5809,80.317
2022-07-02 15:00:00.0,113.606,28.7555,5.314264,0.0,114.60742,60.0338,50.863535,6.3384,22.0013,39.21125,16.84451,3.1285,0.0,19.67525,-233.147066,7.114522,50.3855,5.499117,28.186353,0.0269,0.000612,4.2121,45.056,45.18325,17.296,0.0,0.0005,0.0,62.76043,25.0436,163.15838,140.05969,0.0,0.0,35.15692,26.2275,65.73725,46.41009,0.04,7.5809,80.14275
2022-07-02 16:00:00.0,114.152,28.7275,5.975988,0.0,113.38755,67.77909,50.768809,6.3369,21.8392,39.936,16.82258,4.04,0.0,19.67275,-235.417169,-0.674008,50.46,5.499993,28.16835,0.0,0.000621,4.2145,45.312,45.41313,17.29787,0.0,0.0005,0.0,42.3105,25.047,160.63689,133.09178,0.0,0.0,32.03487,26.227,65.70325,46.12857,1.6635,7.5822,80.12312
2022-07-02 17:00:00.0,110.958,28.772,5.988508,0.0,111.32159,70.0991,50.964971,6.338,21.5933,41.21825,16.79856,4.029,0.0,19.671,-232.74396,6.441577,50.4235,5.500065,28.209231,0.0,0.000534,4.22103,45.568,45.52456,17.32875,0.0,0.0005,0.0,43.95725,25.0385,161.23685,126.44994,0.0,0.0,32.11448,26.228,65.86175,46.08627,1.7203,7.578,80.37488
2022-07-02 18:00:00.0,110.182,28.7715,5.985512,0.0,110.69253,77.17994,50.725121,6.3362,21.6008,41.3085,16.81416,4.0325,0.0,19.67525,-235.016287,12.029254,50.49,5.492273,28.200516,0.1051,0.000527,3.82366,45.568,45.60813,17.35588,0.0,0.0,0.0,108.03519,25.0182,175.97523,136.84181,0.0,0.0,32.09591,26.2235,65.84325,46.09238,0.0682,7.5753,80.29275
2022-07-02 19:00:00.0,101.872,28.8005,5.984875,0.0,99.97422,74.38671,50.511361,6.3393,21.6064,41.2195,16.85129,4.013,0.0,19.67525,-239.455773,11.289204,50.586,5.481418,28.19218,1.107,0.00056,3.20104,45.568,45.47937,17.381,0.0,0.0,0.0,85.43738,25.0576,153.02257,139.23394,0.0,0.49337,32.09561,23.9805,65.824,46.40288,0.2297,7.5913,80.31125
2022-07-02 20:00:00.0,86.082,29.1425,5.990356,0.0,88.46316,70.07222,50.789093,6.3386,16.1294,40.79875,16.84805,3.999,0.0,19.6745,-237.925466,5.700693,50.683,5.483882,28.197093,0.0157,0.00061,3.01377,45.568,45.57075,17.418,0.0,0.0,0.0,87.19993,25.0605,140.51913,121.22643,0.0,2.36738,32.08501,24.011,65.87575,46.34787,0.0292,7.5435,72.39962
2022-07-02 21:00:00.0,47.708,29.2315,5.983979,0.0,73.53128,59.11194,50.070131,6.3359,16.0025,40.7265,16.79784,3.998,0.0,19.67325,-236.271425,0.234553,50.699,5.486327,28.204026,0.0,0.000649,3.26794,45.568,45.55638,17.44812,0.0,0.0,0.0,95.848,25.0547,143.75774,107.7435,0.0,1.80125,22.41839,26.247,65.8365,46.22731,0.0,2.2996,80.08838
2022-07-02 22:00:00.0,49.7,29.5425,5.986068,0.0,39.466,42.03434,3.775874,6.3378,16.0023,40.91825,16.80993,3.9955,0.0,19.669,-225.973187,-1.856541,50.6875,5.490837,28.20168,0.0122,0.000608,3.39079,45.568,45.461,17.45888,0.0,0.0,0.0,95.17532,25.0604,156.78697,117.80188,0.0,0.27075,24.13348,26.398,65.7495,46.16544,0.0656,2.3513,79.70037
2022-07-02 23:00:00.0,40.02,29.8185,5.986461,0.0,39.333,42.01425,0.0,6.3338,15.9965,41.099,16.84473,4.011,0.0,19.6645,-224.185417,-1.86135,50.688,5.487686,28.205988,0.0099,0.000579,3.27879,45.568,45.66262,14.71712,0.0,0.0,0.0,62.15325,25.0457,106.52787,124.0655,0.0,0.5475,14.35837,26.4295,65.437,46.12369,0.0,5.8648,79.1415
2022-07-03 00:00:00.0,0.0,29.82,5.989734,0.0,37.075,42.01944,0.0,6.3329,18.7653,41.35325,16.92343,4.007,0.0,19.66275,-228.072611,36.072468,50.678,5.487735,28.204789,0.0,0.000628,3.29024,45.568,45.683,17.477,0.0,0.0,0.0,59.4795,25.038,93.955,117.88525,0.0,1.21875,0.0,26.434,57.3185,42.11925,0.3948,7.3942,79.12688
2022-07-03 01:00:00.0,0.0,29.8125,5.984923,0.0,25.507,40.96216,0.0,6.3356,22.3027,41.15875,16.98046,4.005,0.0,19.66225,-224.776626,36.51485,50.6715,5.48496,28.200035,0.0,0.000583,3.30463,45.824,45.758,17.49363,0.0,0.0,0.0,27.02325,25.0442,91.91325,99.90412,0.0,1.16162,0.0,26.3405,40.495,31.02256,0.4548,7.3741,70.388
2022-07-03 02:00:00.0,0.0,29.812,5.988664,0.0,25.289,41.88462,0.0,6.3309,22.3017,41.1405,16.98932,3.9995,0.0,19.66225,-215.332697,15.29998,50.7335,5.484363,28.204881,0.0,0.000621,3.30184,45.824,45.6805,17.52537,0.0,0.0,0.0,25.826,25.0316,91.93663,82.74094,0.0,1.78913,0.0,24.367,40.06175,30.94725,0.1216,7.3413,69.97075
2022-07-03 03:00:00.0,0.0,29.793,5.980626,0.0,25.271,36.25694,0.0,6.3312,22.3018,41.12275,16.98787,3.992,0.0,19.64075,-210.625974,3.614844,50.77,5.476922,28.189024,0.3675,0.000617,3.29502,45.568,45.46538,17.54963,0.0,0.0,0.0,19.463,25.0384,53.58787,62.24375,0.0,2.00262,0.0,24.13,36.80075,28.38682,0.5705,7.3252,69.81625
2022-07-03 04:00:00.0,0.0,29.8035,5.984127,0.0,21.89,34.24075,0.0,6.3324,22.3021,41.4815,16.98444,4.0095,0.0,16.6285,-211.057351,31.360569,50.8005,5.469384,28.194643,3.0936,0.000587,3.52342,45.824,45.66912,17.5725,0.0,0.0,0.0,20.111,25.0333,52.15213,50.52481,0.0,2.72375,0.0,24.131,21.2675,17.18025,5.481,7.3108,66.22737
2022-07-03 05:00:00.0,0.0,35.6785,5.019278,0.0,0.0,0.19356,5.192801,6.3346,22.3031,49.039,16.98163,4.0155,0.0,19.666,-204.817851,56.388382,50.7725,5.474818,28.165717,2.8613,0.000591,3.73142,45.824,45.73725,17.57125,0.0,0.0,0.0,45.031,25.0303,52.02312,103.18807,0.0,2.979,0.0,22.668,9.2075,7.9195,3.506,7.3472,34.39225
2022-07-03 06:00:00.0,0.0,33.0795,0.0,0.0,0.0,3.5565,50.582919,6.3342,22.3057,46.39575,16.98183,4.0225,0.0,16.78175,-137.866527,61.281356,50.6265,5.482943,9.629691,1.2699,0.000563,4.01164,45.568,45.59425,17.47987,0.0,0.0,0.0,34.846,25.0546,60.879,73.49743,0.0,2.49225,0.0,22.2005,0.0,0.0,6.6819,1.5634,4.734
2022-07-03 07:00:00.0,0.0,31.9245,0.0,0.0,12.054,40.0115,50.815107,6.3335,22.2975,42.46475,16.97691,3.95,0.0,19.67875,-166.805586,93.15199,50.4315,5.481998,0.0,0.3618,0.000461,4.02687,45.568,45.45925,17.3995,0.0,0.0,0.0,42.381,25.0623,103.23416,127.77088,0.0,0.40875,0.0,22.201,0.0,0.0,1.0525,0.0282,0.0
2022-07-03 08:00:00.0,40.826,39.637,0.0,0.0,39.119,40.574,51.070322,6.3339,22.3012,50.79975,16.97022,4.037,0.0,19.682,-238.776664,96.035408,50.411,5.489872,0.0,0.7723,5.7e-05,4.13548,45.312,45.39613,17.3235,0.0,0.0,0.0,69.411,25.0647,120.32828,109.81725,0.0,0.81813,16.12353,22.2065,0.0,0.0,0.815,0.0278,67.8795
2022-07-03 09:00:00.0,60.158,34.108,0.565536,0.0,39.381,40.0235,50.802678,6.3325,22.2886,46.921,16.96595,4.021,0.0,19.69325,-236.137398,92.198841,50.3085,5.487996,3.572094,3.0531,0.000501,4.14422,45.568,45.32412,17.3495,0.0,0.0,0.0,49.743,25.0669,100.72791,121.83894,0.0,1.12862,24.73512,19.5275,27.88425,21.53256,1.9786,4.7842,84.219
2022-07-03 10:00:00.0,60.282,30.2575,6.00889,0.0,39.452,39.8545,50.872053,6.334,22.203,40.8175,16.95915,3.856,0.0,19.6985,-238.717218,87.735906,50.288,5.490174,28.259363,3.4684,0.000629,4.13782,45.312,45.20713,17.30125,0.0,0.0005,0.0,27.835,25.0638,123.62066,130.48256,0.0,2.0395,23.65954,20.206,47.6365,34.74868,1.0547,7.5096,84.53825
2022-07-03 11:00:00.0,59.868,30.0675,5.987649,0.0,39.402,69.96707,50.548955,6.3319,22.1827,42.05725,16.94579,4.046,0.0,19.6995,-237.917816,89.634081,50.169,5.495408,28.197554,1.9886,0.000641,4.1488,45.568,45.46187,17.32413,0.0,0.0,0.0,39.369,25.0573,126.62587,126.42404,0.0,2.874,23.26231,22.063,65.7905,46.02294,2.4001,7.4897,84.269
2022-07-03 12:00:00.0,59.892,29.967,5.988021,0.0,39.397,79.83787,51.014749,6.3309,21.9973,42.1915,16.92187,4.026,0.0,19.69525,-234.425462,84.69035,50.2455,5.495597,28.19551,1.8366,0.000687,4.15392,45.568,45.64138,17.34737,0.0,0.0,0.0,42.322,25.0458,128.33632,130.94717,0.0,3.41488,23.22946,22.068,65.7795,46.02288,2.1716,7.4813,84.21025
2022-07-03 13:00:00.0,59.962,29.805,6.005726,0.0,39.458,79.80638,51.113431,6.334,21.9967,40.6045,16.91788,4.0175,0.0,19.69,-243.219718,88.637932,50.2355,5.495383,28.232791,1.5067,0.000658,4.14814,45.824,45.631,17.35788,0.0,0.0,0.0,19.657,25.0623,114.70568,100.02477,0.0,3.743,23.33453,22.0675,65.9025,46.01656,2.2967,7.4753,84.47125
2022-07-03 14:00:00.0,59.66,30.198,5.988926,0.0,39.392,57.0635,50.687787,6.3328,20.562,43.00675,11.10821,4.0205,0.0,19.68675,-232.736375,81.828884,50.1075,5.490243,28.182286,2.0698,0.000686,4.06633,45.568,45.60387,17.35575,0.0,0.0,0.0,35.111,25.0533,95.01744,81.52372,0.0,4.33,23.21482,18.7385,52.17025,38.59631,0.9495,7.4557,84.23675
2022-07-03 15:00:00.0,59.79,30.0965,5.969765,0.0,39.607,54.05412,50.449023,6.3323,17.496,39.95625,12.21391,4.014,0.0,19.684,-232.270613,38.502553,50.0985,5.491467,28.143832,2.0157,0.000695,4.04817,45.568,45.36625,17.36412,0.0,0.0215,0.0,43.49,25.0551,96.44075,107.61158,0.0,3.47312,21.35945,18.0585,49.69275,36.95875,1.1826,7.4592,83.98275
2022-07-03 16:00:00.0,60.014,30.2815,5.57707,0.0,31.981,54.07075,50.585338,6.3341,21.5952,41.73875,16.75674,4.0265,0.0,19.68475,-232.398929,30.996481,50.078,5.489901,28.163993,1.9987,0.000677,3.96987,45.568,45.3435,17.38025,0.0,0.039,0.0,31.569,25.0543,93.13456,95.04907,0.0,4.08538,22.24629,18.057,49.84375,37.11462,1.0202,7.4653,84.09075
2022-07-03 17:00:00.0,59.984,29.776,5.959707,0.0,37.167,57.1065,50.432099,6.3332,21.5928,40.72675,16.73547,4.0225,0.0,19.688,-229.662818,18.531968,50.166,5.488335,28.106988,2.8141,0.000673,3.98036,45.312,45.41613,17.4055,0.0,0.0175,0.0,36.637,25.0626,93.89369,107.84167,0.0,4.4485,22.07469,18.0585,51.16425,37.72001,1.2375,7.4627,83.8835
