Fechas,Angostura,Arenal,Balsa Inferior,Boca de Pozo,Cachí,Cariblanco,Chucás,Cote,Cubujuquí,Dengo,Doña Julia,Echandi,El Angel,Garita,Intercambio Norte,Intercambio Sur,Las Pailas II,Los Negros,Los Negros II,Los Santos,MOVASA,Matamoros,Miravalles I,Miravalles II,Miravalles III,Miravalles V,Parque Solar Miravalles,Peñas Blancas,Pirrís,Pocosol,Reventazón,Río Macho,Sandillal,Tejona,Torito,Toro I,Toro II,Toro III,Valle Central,Ventanas,Ventanas-Garita
2022-09-01 10:00:00.0,147.477,35.2565,5.973343,4.216,154.89,40.091,50.661532,6.8,14.7212,44.0425,16.517509,4.061,0.0,19.65,-226.372173,139.925479,46.8825,0.0,23.379898,0.0,0.0,4.259741,45.824,45.59507,0.0,0.0,0.2355,0.0,139.598,24.3016,245.50013,0.0,8.1195,0.0,52.114493,13.2725,50.55675,37.65525,0.0,5.0619,78.8075
2022-09-01 11:00:00.0,150.3445,46.491,6.795905,4.224,154.997,52.13825,50.604074,6.8661,17.5681,60.4025,17.296986,4.065,0.0,19.6465,-222.333029,135.998546,46.8565,0.0,23.389662,0.0238,0.050365,4.440387,45.824,45.55343,0.0,0.0,0.1305,11.063,139.5915,24.3542,256.005,0.0,8.179,0.0,52.289907,13.275,41.92925,31.379,0.0,5.0664,89.10125
2022-09-01 12:00:00.0,151.06,47.485,6.614284,4.232,154.88375,62.4235,50.498713,6.8644,16.0063,60.2875,17.327477,4.068,0.0,19.64,-227.483003,144.601836,46.7935,0.0,20.174245,0.0125,0.263309,4.433877,45.824,45.59172,0.0,0.0,0.144,17.52028,139.485,19.4545,244.73487,0.0,8.1425,0.0,52.237031,13.2745,39.9755,30.307,0.3075,5.0624,90.00375
2022-09-01 13:00:00.0,153.6085,47.7025,5.910029,4.224,154.95825,63.41425,50.855244,6.8476,17.7134,60.024,9.981148,4.078,0.0,19.64475,-223.320166,142.042062,46.7815,0.0,14.428106,0.0,0.001391,2.74957,46.08,45.80188,0.0,0.0,0.0265,24.08972,139.6065,11.1307,259.92563,0.0,8.1795,0.0,52.452873,13.273,40.024,30.2805,1.0328,5.0592,83.15225
2022-09-01 14:00:00.0,150.496,47.567,5.890937,4.216,154.759,54.08925,50.699925,1.6251,18.971,60.4395,7.956117,4.063,0.0,19.64675,-221.649808,155.971046,46.7255,0.0,14.177617,0.0,0.00081,2.567975,46.08,46.21803,0.0,0.0,0.0265,27.08093,139.275,11.1712,225.52087,0.0,8.1495,0.0,51.963106,24.8895,52.92475,38.86763,0.6727,5.0571,77.71375
2022-09-01 15:00:00.0,148.87325,41.261,4.745921,4.216,154.7385,54.09275,50.528188,0.0,22.0033,51.814,15.362845,4.057,0.0,19.64625,-223.263359,158.576583,46.6355,0.0,14.388668,0.0418,0.0,2.855232,24.576,45.22231,0.0,0.0,0.006,28.15766,139.356,10.9214,209.85413,0.0,8.022,0.0,51.970768,26.388,65.2685,46.096,0.0668,5.0597,77.84375
2022-09-01 16:00:00.0,142.582,42.791,4.656392,4.224,140.7245,54.108,50.398116,0.0,22.0057,53.243,17.336201,4.047,0.0,19.9315,-237.990234,168.895995,46.8505,0.0,20.396242,0.0,0.0,3.425943,46.336,46.16588,0.0,0.0,0.005,24.07525,139.4645,7.5057,179.11037,0.0,8.012,0.0,50.759956,26.387,65.283,46.22162,0.0,5.0628,77.7275
2022-09-01 17:00:00.0,134.594,35.733,5.901852,4.224,143.58825,65.28,50.345751,0.0,22.0069,52.6545,17.348936,4.054,0.0,23.70675,-220.145086,128.687599,46.9975,0.0,24.130418,0.0,0.0,4.325837,46.08,46.07193,0.0,0.0,0.002,24.05759,139.272,15.6215,188.83713,0.0,8.0365,0.0,47.451647,17.6485,56.246,41.23988,0.1757,4.9797,80.871
2022-09-01 18:00:00.0,152.55575,37.3285,5.910402,4.224,155.17575,72.22925,50.85999,0.0,21.9978,49.7805,17.384839,4.059,0.0,29.178,-220.073716,128.967455,47.0335,0.0,28.188725,0.0,0.0,4.451193,29.44,46.55925,0.0,0.0,0.0,31.05191,139.3355,24.3802,243.22825,0.0,8.061,0.0,51.672409,14.1855,53.78625,39.65162,0.0,4.8437,80.48775
2022-09-01 19:00:00.0,147.7525,29.9195,5.910753,4.224,155.10625,73.16825,49.03524,0.0,22.006,41.1335,17.402729,4.057,0.0,29.51225,-229.20706,151.202898,47.067,0.0,28.202805,0.0,0.0,4.408367,17.408,46.93282,0.0,0.0,0.0025,29.72969,139.5005,24.3056,226.23075,0.0,8.0415,0.0,49.927582,10.516,56.108,41.08775,0.0,4.3812,79.39625
2022-09-01 20:00:00.0,140.288,30.699,5.5647,4.208,154.7915,61.92675,44.662562,0.0,22.0018,43.308,17.390851,4.054,0.0,29.4705,-220.098312,147.949995,47.0745,0.0,21.940476,0.0,0.0,2.997688,33.792,46.6035,0.0,0.0,0.0,24.20593,139.228,13.2002,216.76112,0.0,8.016,0.0,49.477773,10.1155,55.774,40.92513,0.1228,4.9045,78.69825
2022-09-01 21:00:00.0,128.5305,33.904,4.294338,4.208,153.76375,41.4965,36.397824,0.0,21.4014,46.8845,17.397309,4.053,0.0,29.50725,-229.158505,131.594754,47.084,0.0,19.706602,0.0,0.0,2.729862,0.0,47.39125,0.0,0.0,0.002,24.24635,139.5345,13.1422,222.02638,0.0,8.055,0.0,45.453075,11.4375,33.89475,25.053,0.0,0.7533,79.61825
2022-09-01 22:00:00.0,132.71025,37.068,4.384985,4.208,151.877,40.6245,0.918127,0.0,14.0202,48.832,17.383144,4.058,0.0,29.4805,-223.942666,51.25291,47.12,0.0,19.688423,0.0,0.0,2.766709,5.632,47.094,0.0,0.0,0.0,30.47172,139.4,14.8244,234.76817,0.0,8.077,0.0,46.912856,13.153,19.87925,15.91575,0.0225,3.636,79.1965
2022-09-01 23:00:00.0,95.02425,33.714,6.249279,4.224,151.07,27.058,0.0,0.0,10.6611,46.7875,15.554862,3.359,0.0,29.51275,-225.294515,53.019972,47.139,0.0,19.704175,0.0357,0.0,2.813966,46.336,46.2375,0.0,0.0,0.0,23.98262,134.215,14.7808,171.73925,0.0,8.114,0.0,32.415984,13.2285,19.989,16.01487,0.0982,4.9217,79.279
2022-09-02 00:00:00.0,79.39525,31.664,5.913673,4.216,152.50125,26.593,0.0,0.0,7.0027,44.6175,12.808931,1.098,0.0,22.87625,-227.262127,61.029689,47.163,0.0,19.703938,0.0021,0.237784,2.765949,46.336,46.22637,0.0,0.0,0.0,23.9791,117.932,14.7696,147.91337,0.0,8.1105,0.0,26.059569,13.3125,19.97325,15.98875,0.3375,4.911,79.19625
2022-09-02 01:00:00.0,86.41475,32.891,5.91056,4.224,148.46225,0.003,0.0,0.0,7.0016,45.194,9.870848,0.822,0.0,19.6165,-222.638064,34.748146,47.191,0.0,15.937807,0.1412,0.002885,2.99781,46.336,46.09669,0.0,0.0,0.0,23.97956,132.375,14.7782,100.17363,0.0,8.0785,0.0,28.766398,13.31,19.9755,15.96175,0.3834,4.9169,79.16
2022-09-02 02:00:00.0,87.939,31.636,5.906583,4.224,146.13825,0.0,0.0,0.0,7.0028,43.3615,8.839089,3.375,0.0,19.61425,-220.133179,32.961674,47.2055,0.0,16.635975,0.2354,0.584814,3.559448,46.336,46.21969,0.0,0.0,0.0,23.97644,107.977,12.7345,93.96075,0.0,8.034,0.0,30.085607,13.308,19.97,15.93913,0.0,4.9024,79.04725
2022-09-02 03:00:00.0,86.30875,33.446,5.903885,4.224,125.0455,0.0,0.0,0.0,7.003,45.551,8.837426,4.081,0.0,19.622,-219.283158,33.8768,47.22,0.0,17.833604,1.2464,1.098148,3.609438,46.336,46.18562,0.0,0.0,0.0,23.97528,120.513,12.7758,94.19312,0.0,8.0195,0.0,29.805791,13.3085,19.9965,15.91337,3.203,4.8929,79.03375
2022-09-02 04:00:00.0,85.35675,38.045,3.83523,4.224,137.362,13.39925,0.0,0.0,6.6356,50.109,8.823074,4.088,0.0,19.6115,-217.01491,33.563192,47.2215,0.0,17.8283,2.8248,1.399632,3.715376,46.336,46.0775,0.0,0.0,0.0,23.97003,136.4335,12.7731,110.76913,0.0,8.04,0.0,29.294905,13.311,19.94,15.872,2.6554,4.8852,79.00675
2022-09-02 05:00:00.0,116.92175,35.307,3.299063,4.224,144.796,40.17975,8.768131,0.0,5.3432,46.6715,9.187231,4.092,0.0,19.6395,-225.24347,35.711926,47.201,0.0,18.718728,2.2572,1.885619,3.721688,46.336,46.02438,0.0,0.0,0.0,24.30987,139.3815,13.0207,150.78094,0.0,8.136,0.0,43.586024,13.274,20.48375,16.21613,2.222,4.9004,79.12725
2022-09-02 06:00:00.0,115.629,34.871,6.796097,4.224,128.559,37.6935,50.964786,0.0,13.6684,47.096,14.3304,4.097,0.0,19.647,-225.412875,59.629333,47.1525,0.0,19.532507,1.0243,0.945408,3.694312,46.08,45.88137,0.0,0.0,0.021,19.5495,139.464,14.7611,134.66297,0.0,8.2295,0.0,41.942515,12.9635,20.2895,16.0765,1.9388,4.4892,79.36625
2022-09-02 07:00:00.0,97.12275,34.743,6.786306,4.224,115.177,40.0935,50.406681,0.0,14.0009,44.628,13.27784,4.072,0.0,26.414,-122.358954,83.226839,47.135,0.0,21.118771,1.0237,0.393998,3.585356,46.08,45.62188,0.0,0.0,0.1085,0.0,120.6505,14.7625,133.72314,0.0,8.27,0.8815,33.669876,12.965,31.86075,23.82762,0.2649,1.7052,79.457
2022-09-02 08:00:00.0,130.2975,35.947,6.78423,4.224,140.893,40.07525,50.19899,0.0,13.9963,45.712,12.7069,4.052,0.0,29.50525,-117.112845,22.682308,46.9715,0.0,24.352794,1.0069,1.493997,3.443109,45.824,45.49475,0.0,0.0,0.1655,0.0,138.0025,14.7673,153.89314,0.0,8.2665,1.79775,46.433231,12.9645,51.36375,37.6715,0.4841,4.9374,79.329
2022-09-02 09:00:00.0,166.44375,43.259,6.782622,4.232,150.0865,48.35575,50.80782,1.8812,15.4177,56.89,12.711549,3.12,0.0,29.507,-115.232675,17.932557,46.9145,0.0,24.348106,0.6577,1.378432,3.418436,45.824,45.45425,0.0,0.0,0.172,0.0,139.674,14.7973,163.09919,0.0,8.273,1.36675,52.524798,12.9665,60.112,43.22075,0.2091,4.9473,79.224
2022-09-02 10:00:00.0,168.7885,48.339,6.781263,4.224,150.0555,54.21525,50.786268,6.8302,17.9825,59.2495,16.531402,3.953,0.0,29.515,-114.930205,19.167297,46.7685,0.0,24.538668,1.6159,0.763371,4.204648,45.824,45.34175,0.0,0.0,0.163,0.0,139.682,24.2038,184.80335,0.0,8.31556,1.4445,52.492399,12.971,44.17175,32.266,0.0254,4.9381,82.9285
2022-09-02 11:00:00.0,170.3865,50.85413,6.781882,4.224,154.6205,59.683,50.719707,6.8976,18.3557,63.74525,17.343146,4.087,0.0,29.50325,-119.337125,19.072563,46.619,0.0,24.5451,0.9099,0.932201,4.426588,45.824,45.28037,0.0,0.0,0.2655,4.68763,139.0105,24.1869,231.74142,0.0,8.315,0.534,52.495723,12.9725,40.67025,30.517,0.0184,4.9335,93.64925
2022-09-02 12:00:00.0,167.988,71.3025,6.244936,4.232,154.6085,68.75225,50.330393,6.8865,18.8114,83.58525,17.352819,4.076,0.0,29.4915,-208.759408,17.668177,46.5885,0.0,21.012402,0.5473,1.145801,4.435299,45.568,45.23738,30.58835,0.0,0.338,23.98812,124.61,17.7793,248.29449,0.0,8.308,0.056,52.53383,12.967,40.64225,30.43325,0.2019,4.9296,95.5725
2022-09-02 13:00:00.0,156.253,65.84225,5.902793,4.24,154.623,54.0995,49.739476,6.8978,21.4899,81.94,8.149314,4.081,0.0,29.51529,-181.79546,24.393585,46.856,0.0,15.701618,0.2291,3.064571,2.841118,32.0,45.45225,0.0,0.0,0.2385,23.987,139.759,10.7958,241.94706,0.0,8.328,1.5765,52.546251,12.967,40.733,30.5265,0.0,4.9274,79.64875
2022-09-02 14:00:00.0,136.862,40.58812,5.891567,4.232,150.843,40.75125,48.260489,2.7102,17.0573,50.16212,0.0,4.08,0.0,29.50182,-213.828107,162.476253,46.769,0.0,14.551684,0.1843,5.813494,2.496946,43.264,45.59437,0.0,0.0,0.149,24.99994,139.6525,10.7786,203.4887,0.0,8.3115,1.887,52.19003,12.963,40.61925,30.45075,0.0702,4.91,78.8965
2022-09-02 15:00:00.0,135.2475,29.926,5.811391,4.232,148.921,38.89,48.657877,0.0,16.7698,40.9875,7.407978,4.082,0.0,26.58229,-228.192117,177.581502,46.8475,0.0,14.196932,0.4138,2.493671,2.554395,45.568,45.17575,0.0,0.0,0.089,26.23125,139.6415,10.7703,174.79356,0.0,8.284,0.7415,50.999693,13.2195,47.605,35.8115,0.1189,4.9081,79.02725
2022-09-02 16:00:00.0,136.5405,30.029,5.846108,4.24,131.963,42.033,49.323464,0.0,16.9799,40.859,15.495146,4.077,0.0,23.57325,-221.154015,170.304954,46.7465,0.0,16.154316,1.177,5.192835,3.108203,23.808,45.5645,0.0,0.0,0.0455,26.872,139.576,10.9702,119.11949,0.0,8.2015,1.6985,51.552104,13.219,59.3185,45.8715,0.8837,4.9119,79.01525
2022-09-02 17:00:00.0,135.0025,29.957,5.897337,4.232,113.92,42.038,48.421822,0.0,16.4647,40.8975,17.369283,4.081,0.0,23.56981,-222.624927,172.619278,46.8135,0.0,21.009179,1.5081,4.63535,4.168269,25.856,45.33988,0.0,0.0,0.007,26.93863,126.1855,18.8803,106.36057,0.0,8.0815,2.01525,50.984576,13.2175,59.456,45.7345,2.4371,4.8701,78.87275
2022-09-02 18:00:00.0,134.039,29.992,6.306193,4.224,88.12,67.8135,46.79385,0.0,17.2971,40.8915,17.349602,4.084,0.0,23.56884,-232.169572,180.427003,46.722,0.0,23.580658,0.4761,7.298901,4.366337,45.312,45.45087,0.0,0.0,0.0,31.38118,125.822,23.9216,116.86305,0.0,8.1815,3.344,50.759587,14.4245,63.00525,46.61575,0.696,4.8455,78.7955
2022-09-02 19:00:00.0,129.104,30.026,6.799022,4.232,76.791,80.005,45.371551,0.0,20.1256,40.847,17.311341,4.068,0.0,23.57892,-227.180896,175.614387,46.7585,0.0,23.581049,1.1508,4.811867,4.417282,45.568,45.65988,0.0,0.0,0.0,33.31919,93.3375,23.1435,79.24613,0.0,8.1275,3.79375,48.721223,26.573,64.75475,46.6455,3.0735,4.8287,78.80125
2022-09-02 20:00:00.0,150.057,29.981,6.161722,4.224,75.526,80.04075,44.668607,0.0,14.0852,40.82,17.313493,4.062,0.0,23.54443,-224.887955,176.313782,46.792,0.0,18.090784,3.5472,1.048634,3.959765,45.568,45.76825,0.0,0.0,0.0,35.45925,95.543,14.8301,71.50263,0.0,8.134,3.463,52.203314,26.571,64.7055,46.54875,1.2622,4.7641,78.39675
2022-09-02 21:00:00.0,128.5195,30.041,6.097347,4.224,75.046,79.9755,43.741923,0.0,13.9981,40.8635,17.347664,4.053,0.0,23.57857,-234.703355,148.051352,46.909,0.0,15.905742,3.8828,2.048585,3.948972,45.568,45.81375,0.0,0.0,0.0,35.53944,81.7085,0.5886,62.81937,0.0,8.1535,3.645,46.698159,26.568,64.882,46.464,0.6472,4.5336,78.64475
2022-09-02 22:00:00.0,112.6045,30.835,6.100722,4.224,94.3505,79.88975,5.134515,0.0,14.0013,43.02,17.36837,4.037,0.0,23.5884,-228.707132,93.1837,46.919,0.0,15.904363,4.3458,1.111823,3.259142,45.568,45.7655,0.0,0.0,0.0,35.52281,88.899,0.0,83.51075,0.0,8.21,2.13975,40.087091,24.96,64.9285,46.40225,0.5973,4.9624,78.6685
2022-09-02 23:00:00.0,105.661,31.345,6.099726,4.224,102.6245,58.06125,0.0,0.0,17.9473,40.154,17.402426,4.06,0.0,23.57374,-209.006951,67.577856,46.9225,0.0,15.894011,3.4735,0.976893,2.95824,45.568,45.78862,0.0,0.0,0.0,35.46594,50.115,0.0,86.7405,0.0,8.1795,1.013,37.498719,20.198,52.39075,38.96075,1.4454,4.9533,78.646
2022-09-03 00:00:00.0,108.999,29.749,6.102569,4.224,101.2795,34.3315,0.0,0.0,18.0012,38.161,17.435503,4.065,0.0,20.49173,-226.626084,41.337859,46.9735,0.0,15.899241,1.491,5.23722,2.809827,45.568,45.83238,0.0,0.0,0.0,27.02294,52.849,0.0,84.89738,0.0,8.187,2.566,38.660651,19.0055,40.3435,31.4355,0.3229,4.9416,78.70275
2022-09-03 01:00:00.0,110.858,29.726,6.100544,4.232,89.3355,27.21225,0.0,0.0,18.0006,38.1785,17.477567,4.058,0.0,19.61586,-222.555701,38.452518,47.0185,0.0,14.552465,0.9408,1.19541,2.782606,45.824,45.87712,0.0,0.0,0.0,24.38343,69.379,0.0,67.67887,0.0,8.1525,2.39825,39.465082,13.9035,32.0745,24.2465,0.5914,4.9338,78.667
2022-09-03 02:00:00.0,112.4215,29.716,6.101585,4.232,89.157,27.203,0.0,0.0,17.9977,38.17,17.501409,4.061,0.0,19.62243,-226.853287,42.515089,47.0145,0.0,15.19852,0.9769,1.372524,2.766548,45.568,45.76525,0.0,0.0,0.0,24.37938,78.9875,0.0,58.471,0.0,8.1175,1.042,40.350931,13.902,32.376,24.593,1.894,4.9266,78.71975
2022-09-03 03:00:00.0,112.119,29.715,6.10026,4.224,87.467,27.1875,0.0,0.0,17.9974,38.165,17.470611,4.06,0.0,19.62089,-225.516045,40.244329,47.043,0.0,16.360839,1.346,2.478642,2.744493,45.568,45.7345,0.0,0.0,0.0,24.37944,49.529,0.0,54.40388,0.0,8.125,1.451,39.863471,13.9025,32.379,24.546,1.3171,4.9169,78.7325
2022-09-03 04:00:00.0,112.388,29.732,6.100442,4.232,98.776,29.59325,0.0,0.0,14.3312,38.2365,14.335847,4.058,0.0,19.63,-226.148435,42.246455,47.0105,0.0,17.267088,0.5496,1.166768,2.925403,45.568,45.66525,0.0,0.0,0.0,24.38606,90.3225,0.0,64.25037,0.0,8.1885,0.5355,40.214199,13.9015,32.402,24.516,0.0748,4.9068,78.82475
2022-09-03 05:00:00.0,95.271,30.336,6.101819,4.232,119.275,42.0695,2.307494,0.0,14.003,50.578,14.3378,4.057,0.0,19.62915,-231.871382,44.643015,47.0395,0.0,19.908353,0.0763,0.553242,3.890913,45.568,45.6465,0.0,0.0,0.0,24.38544,89.0235,0.0,59.0785,0.0,8.189,0.611,32.76612,10.7295,30.2235,23.068,0.0091,4.9114,78.82225
2022-09-03 06:00:00.0,79.7695,31.065,6.090839,4.224,121.8895,47.54025,50.757534,0.0,14.0025,42.932,16.327001,4.052,0.0,22.33892,-201.911394,56.253694,47.038,0.0,24.219656,0.0,1.02554,3.799103,45.824,45.77825,0.0,0.0,0.0035,24.36587,50.801,0.0,55.21038,0.0,8.206,1.6955,26.075383,9.968,24.117,19.044,0.0293,4.9176,78.76625
2022-09-03 07:00:00.0,80.977,30.734,6.096014,4.224,129.714,54.11075,50.910628,0.0,18.6442,43.3315,17.372147,4.066,0.0,23.59464,-199.733218,88.918599,47.0115,0.0,26.441382,0.0,6.622845,3.630218,45.568,45.90725,0.0,0.0,0.0115,24.404,76.489,0.0,54.83712,0.0,8.337,2.03575,26.754139,9.973,23.227,18.433,0.0365,4.2006,79.6655
2022-09-03 08:00:00.0,88.9205,36.703,6.093501,4.224,127.558,54.09675,50.695986,0.0,21.9951,50.8035,17.347565,4.059,0.0,23.57465,-193.738505,90.172609,47.048,0.0,6.965781,0.113,6.741881,4.101839,45.568,45.8235,0.0,0.0,0.005,32.77981,125.2595,0.0,60.22875,0.0,8.356,3.39725,30.373944,22.2775,36.54375,29.46625,0.5413,4.9937,79.60875
2022-09-03 09:00:00.0,93.321,44.338,6.537753,4.224,117.7855,59.5685,50.596116,0.0,21.9943,59.364,17.331381,4.055,0.0,23.55021,-203.658607,88.418388,47.069,0.0,0.0,0.0764,11.045586,4.234503,45.824,45.89325,0.0,0.0,0.013,36.13832,137.966,0.0,64.26163,0.0,8.255,3.8075,32.05931,23.0085,64.0545,46.554,0.6497,5.06,79.545
2022-09-03 10:00:00.0,92.712,42.731,6.100157,4.224,114.9025,66.0015,50.785512,0.0,21.9021,59.689,17.345527,4.049,0.0,23.59082,-226.238369,84.523547,46.913,0.0,22.280446,0.4344,12.734526,4.23338,45.568,45.817,0.0,0.0,0.0655,36.24881,117.1665,0.0,55.5225,0.0,8.34,3.8275,31.925721,20.131,65.32525,46.61507,2.5246,5.0534,79.67775
2022-09-03 11:00:00.0,93.3805,42.863,6.105234,4.224,110.1985,70.083,50.557311,0.0,21.7976,59.5075,17.389162,4.048,0.0,23.58209,-200.137351,109.90886,46.953,0.0,16.178929,1.8168,13.486449,4.08505,45.824,45.61675,0.0,0.0,0.128,36.26081,94.334,0.0,83.10274,0.0,8.3455,4.00825,32.101685,20.1335,65.607,46.47832,4.7101,5.0485,79.6235
2022-09-03 12:00:00.0,93.506,45.905,6.009266,4.232,108.437,70.1045,50.584078,0.0,21.78,59.528,17.424671,4.051,0.0,23.58638,-190.028064,109.356835,46.935,0.0,15.89652,2.5197,9.766941,4.034048,45.568,45.75775,0.0,0.0,0.149,36.24131,85.882,0.0,96.0247,0.0,8.2925,3.8445,32.222001,20.13,65.582,46.37918,2.2395,4.9244,78.509
2022-09-03 13:00:00.0,90.7035,44.821,5.898963,4.224,90.312,67.89475,50.616721,0.0,21.5971,58.7385,17.44581,4.055,0.0,23.55946,-192.670757,113.713054,46.96,0.0,18.562488,4.009,6.079502,4.074814,45.568,45.64875,0.0,0.0,0.1685,36.21582,100.335,0.0,96.6025,0.0,8.189,3.7535,31.133275,19.895,64.96275,46.32113,3.6492,4.9065,77.4785
2022-09-03 14:00:00.0,79.815,34.004,5.875656,4.232,88.2305,67.801,50.749198,0.0,11.5314,46.1825,17.458058,4.057,0.0,23.57497,-203.950843,119.696729,47.068,0.0,19.693194,6.5442,12.737054,4.097429,45.824,45.76725,0.0,0.0,0.123,35.09543,93.333,0.0,95.71374,0.0,8.2145,3.91,25.96662,15.9345,58.72275,43.4008,1.3755,4.9347,77.685
2022-09-03 15:00:00.0,79.7085,31.862,4.608273,4.232,91.316,70.6035,50.723345,0.0,0.0,44.3425,17.453706,4.067,0.0,23.54891,-218.529502,136.204438,47.098,0.0,19.6724,3.3769,10.146684,4.091466,45.824,45.96375,0.0,0.0,0.0805,34.33488,94.208,0.0,94.9885,0.0,8.167,3.62175,25.994812,14.273,40.957,31.1538,0.3342,4.9313,77.548
2022-09-03 16:00:00.0,71.349,34.904,5.821748,4.232,95.489,41.02975,50.821727,0.0,14.8694,46.261,17.448163,4.058,0.0,23.57197,-222.88307,147.488765,47.203,0.0,19.696193,1.4941,4.771466,4.059413,45.824,45.94625,0.0,0.0,0.04,34.5725,91.357,0.0,99.918,0.0,8.1065,3.581,23.550491,14.1315,21.454,18.05975,0.6073,4.9107,77.694
2022-09-03 17:00:00.0,41.312,38.72262,5.881151,4.232,101.321,34.345,50.791092,0.0,22.2011,48.302,17.443439,4.062,0.0,23.55922,-218.523843,146.781016,47.163,0.0,22.500372,4.7419,5.276539,3.911754,45.824,45.929,0.0,0.0,0.0055,36.13944,86.233,0.0,105.56557,0.0,8.1375,3.38125,14.153099,14.0575,24.7195,20.12775,0.3778,4.9298,78.305
